level,question,answer
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢
very_hard,Було 𓍢𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆
very_hard,Було 𓍢𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆
very_hard,Було 𓍢𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓍢𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓍢𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓍢𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓍢𓎆𓎆𓎆𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺𓏺𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓍢𓍢𓍢𓍢𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺 майстрів. Кожен обробив по 𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓎆𓎆𓎆𓎆𓎆𓎆𓎆𓏺𓏺𓏺𓏺𓏺𓏺𓏺𓏺
very_hard,Було 𓍢𓎆𓎆𓎆𓎆 майстрів. Кожен обробив по 𓏺𓏺𓏺 каменів. Скільки всього?,𓍢𓍢𓍢𓍢𓎆𓎆
